time(cc),altitude,GPS t,lat,lon,request1,request2,grade,errors
93639,211,515774,46.274,36,15,11,0.5,0
93640,211,515775,46.275,36,15,11,0.5,0
93641,211,515776,46.276,36,15,11,0.5,0
93642,211,515777,46.277,36,15,11,0.5,0
93643,211,515778,46.278,36,15,11,0.5,0
93644,211,515779,46.279,36,15,11,0.5,0
93645,211,515780,46.28,36,15,11,0.5,0
93646,211,515781,46.281,36,15,11,0.5,0
93647,211,515782,46.282,36,15,11,0.5,0
93648,211,515783,46.283,36,15,11,0.5,0
93649,211,515784,46.284,36,15,11,0.5,0
93650,211,515785,46.285,36,15,11,0.5,0
93651,211,515786,46.286,36,15,11,0.5,0
93652,211,515787,46.287,36,15,11,0.5,0
93653,211,515788,46.288,36,15,11,0.5,0
93654,211,515789,46.289,36,15,11,0.5,0
93655,211,515790,46.29,36,15,11,0.5,0
93656,211,515791,46.291,36,15,11,0.5,0
93657,211,515792,46.292,36,15,11,0.5,0
93658,211,515793,46.293,36,15,11,0.5,0
93659,211,515794,46.294,36,15,11,0.5,0
93660,211,515795,46.295,36,15,11,0.5,0
93661,211,515796,46.296,36,15,11,0.5,0
93662,211,515797,46.297,36,15,11,0.5,0
93663,211,515798,46.298,36,15,11,0.5,0
93664,211,515799,46.299,36,15,11,0.5,0
93665,211,515800,46.3,36,15,11,0.5,0
93666,211,515801,46.301,36,15,11,0.5,0
93667,211,515802,46.302,36,15,11,0.5,0
93668,211,515803,46.303,36,15,11,0.5,0
93669,211,515804,46.304,36,15,11,0.5,0
93670,211,515805,46.305,36,15,11,0.5,0
93671,211,515806,46.306,36,15,11,0.5,0
93672,211,515807,46.307,36,15,11,0.5,0
93673,211,515808,46.308,36,15,11,0.5,0
93674,211,515809,46.309,36,15,11,0.5,0
93675,211,515810,46.31,36,15,11,0.5,0
93676,211,515811,46.311,36,15,11,0.5,0
93677,211,515812,46.312,36,15,11,0.5,0
93678,211,515813,46.313,36,15,11,0.5,0
93679,211,515814,46.314,36,15,11,0.5,0
93680,211,515815,46.315,36,15,11,0.5,0
93681,211,515816,46.316,36,15,11,0.5,0
93682,211,515817,46.317,36,15,11,0.5,0
93683,211,515818,46.318,36,15,11,0.5,0
93684,211,515819,46.319,36,15,11,0.5,0
93685,211,515820,46.32,36,15,11,0.5,0
93686,211,515821,46.321,36,15,11,0.5,0
93687,211,515822,46.322,36,15,11,0.5,0
93688,211,515823,46.323,36,15,11,0.5,0
93689,211,515824,46.324,36,15,11,0.5,0
93690,211,515825,46.325,36,15,11,0.5,0
93691,211,515826,46.326,36,15,11,0.5,0
93692,211,515827,46.327,36,15,11,0.5,0
93693,211,515828,46.328,36,15,11,0.5,0
93694,211,515829,46.329,36,15,11,0.5,0
93695,211,515830,46.33,36,15,11,0.5,0
93696,211,515831,46.331,36,15,11,0.5,0
93697,211,515832,46.332,36,15,11,0.5,0
93698,211,515833,46.333,36,15,11,0.5,0
93699,211,515834,46.334,36,15,11,0.5,0
93700,211,515835,46.335,36,15,11,0.5,0
93701,211,515836,46.336,36,15,11,0.5,0
93702,211,515837,46.337,36,15,11,0.5,0
93703,211,515838,46.338,36,15,11,0.5,0
93704,211,515839,46.339,36,15,11,0.5,0
93705,211,515840,46.34,36,15,11,0.5,0
93706,211,515841,46.341,36,15,11,0.5,0
93707,211,515842,46.342,36,15,11,0.5,0
93708,211,515843,46.343,36,15,11,0.5,0
93709,211,515844,46.344,36,15,11,0.5,0
93710,211,515845,46.345,36,15,11,0.5,0
93711,211,515846,46.346,36,15,11,0.5,0
93712,211,515847,46.347,36,15,11,0.5,0
93713,211,515848,46.348,36,15,11,0.5,0
93714,211,515849,46.349,36,15,11,0.5,0
93715,211,515850,46.35,36,15,11,0.5,0
93716,211,515851,46.351,36,15,11,0.5,0
93717,211,515852,46.352,36,15,11,0.5,0
93718,211,515853,46.353,36,15,11,0.5,0
93719,211,515854,46.354,36,15,11,0.5,0
93720,211,515855,46.355,36,15,11,0.5,0
93721,211,515856,46.356,36,15,11,0.5,0
93722,211,515857,46.357,36,15,11,0.5,0
93723,211,515858,46.358,36,15,11,0.5,0
93724,211,515859,46.359,36,15,11,0.5,0
93725,211,515860,46.36,36,15,11,0.5,0
93726,211,515861,46.361,36,15,11,0.5,0
93727,211,515862,46.362,36,15,11,0.5,0
93728,211,515863,46.363,36,15,11,0.5,0
93729,211,515864,46.364,36,15,11,0.5,0
93730,211,515865,46.365,36,15,11,0.5,0
93731,211,515866,46.366,36,15,11,0.5,0
93732,211,515867,46.367,36,15,11,0.5,0
93733,211,515868,46.368,36,15,11,0.5,0
93734,211,515869,46.369,36,15,11,0.5,0
93735,211,515870,46.37,36,15,11,0.5,0
93736,211,515871,46.371,36,15,11,0.5,0
93737,211,515872,46.372,36,15,11,0.5,0
93738,211,515873,46.373,36,15,11,0.5,0
93739,211,515874,46.374,36,15,11,0.5,0
93740,211,515875,46.375,36,15,11,0.5,0
93741,211,515876,46.376,36,15,11,0.5,0
93742,211,515877,46.377,36,15,11,0.5,0
93743,211,515878,46.378,36,15,11,0.5,0
93744,211,515879,46.379,36,15,11,0.5,0
93745,211,515880,46.38,36,15,11,0.5,0
93746,211,515881,46.381,36,15,11,0.5,0
93747,211,515882,46.382,36,15,11,0.5,0
93748,211,515883,46.383,36,15,11,0.5,0
93749,211,515884,46.384,36,15,11,0.5,0
93750,211,515885,46.385,36,15,11,0.5,0
93751,211,515886,46.386,36,15,11,0.5,0
93752,211,515887,46.387,36,15,11,0.5,0
93753,211,515888,46.388,36,15,11,0.5,0
93754,211,515889,46.389,36,15,11,0.5,0
93755,211,515890,46.39,36,15,11,0.5,0
93756,211,515891,46.391,36,15,11,0.5,0
93757,211,515892,46.392,36,15,11,0.5,0
93758,211,515893,46.393,36,15,11,0.5,0
93759,211,515894,46.394,36,15,11,0.5,0
93760,211,515895,46.395,36,15,11,0.5,0
93761,211,515896,46.396,36,15,11,0.5,0
93762,211,515897,46.397,36,15,11,0.5,0
93763,211,515898,46.398,36,15,11,0.5,0
93764,211,515899,46.399,36,15,11,0.5,0
93765,211,515900,46.4,36,15,11,0.5,0
93766,211,515901,46.401,36,15,11,0.5,0
93767,211,515902,46.402,36,15,11,0.5,0
93768,211,515903,46.403,36,15,11,0.5,0
93769,211,515904,46.404,36,15,11,0.5,0
93770,211,515905,46.405,36,15,11,0.5,0
93771,211,515906,46.406,36,15,11,0.5,0
93772,211,515907,46.407,36,15,11,0.5,0
93773,211,515908,46.408,36,15,11,0.5,0
93774,211,515909,46.409,36,15,11,0.5,0
93775,211,515910,46.41,36,15,11,0.5,0
93776,211,515911,46.411,36,15,11,0.5,0
93777,211,515912,46.412,36,15,11,0.5,0
93778,211,515913,46.413,36,15,11,0.5,0
93779,211,515914,46.414,36,15,11,0.5,0
93780,211,515915,46.415,36,15,11,0.5,0
93781,211,515916,46.416,36,15,11,0.5,0
93782,211,515917,46.417,36,15,11,0.5,0
93783,211,515918,46.418,36,15,11,0.5,0
93784,211,515919,46.419,36,15,11,0.5,0
93785,211,515920,46.42,36,15,11,0.5,0
93786,211,515921,46.421,36,15,11,0.5,0
93787,211,515922,46.422,36,15,11,0.5,0
93788,211,515923,46.423,36,15,11,0.5,0
93789,211,515924,46.424,36,15,11,0.5,0
93790,211,515925,46.425,36,15,11,0.5,0
93791,211,515926,46.426,36,15,11,0.5,0
93792,211,515927,46.427,36,15,11,0.5,0
93793,211,515928,46.428,36,15,11,0.5,0
93794,211,515929,46.429,36,15,11,0.5,0
93795,211,515930,46.43,36,15,11,0.5,0
93796,211,515931,46.431,36,15,11,0.5,0
93797,211,515932,46.432,36,15,11,0.5,0
93798,211,515933,46.433,36,15,11,0.5,0
93799,211,515934,46.434,36,15,11,0.5,0
93800,211,515935,46.435,36,15,11,0.5,0
93801,211,515936,46.436,36,15,11,0.5,0
93802,211,515937,46.437,36,15,11,0.5,0
93803,211,515938,46.438,36,15,11,0.5,0
93804,211,515939,46.439,36,15,11,0.5,0
93805,211,515940,46.44,36,15,11,0.5,0
93806,211,515941,46.441,36,15,11,0.5,0
93807,211,515942,46.442,36,15,11,0.5,0
93808,211,515943,46.443,36,15,11,0.5,0
93809,211,515944,46.444,36,15,11,0.5,0
93810,211,515945,46.445,36,15,11,0.5,0
93811,211,515946,46.446,36,15,11,0.5,0
93812,211,515947,46.447,36,15,11,0.5,0
93813,211,515948,46.448,36,15,11,0.5,0
93814,211,515949,46.449,36,15,11,0.5,0
93815,211,515950,46.45,36,15,11,0.5,0
93816,211,515951,46.451,36,15,11,0.5,0
93817,211,515952,46.452,36,15,11,0.5,0
93818,211,515953,46.453,36,15,11,0.5,0
93819,211,515954,46.454,36,15,11,0.5,0
93820,211,515955,46.455,36,15,11,0.5,0
93821,211,515956,46.456,36,15,11,0.5,0
93822,211,515957,46.457,36,15,11,0.5,0
93823,211,515958,46.458,36,15,11,0.5,0
93824,211,515959,46.459,36,15,11,0.5,0
93825,211,515960,46.46,36,15,11,0.5,0
93826,211,515961,46.461,36,15,11,0.5,0
93827,211,515962,46.462,36,15,11,0.5,0
93828,211,515963,46.463,36,15,11,0.5,0
93829,211,515964,46.464,36,15,11,0.5,0
93830,211,515965,46.465,36,15,11,0.5,0
93831,211,515966,46.466,36,15,11,0.5,0
93832,211,515967,46.467,36,15,11,0.5,0
93833,211,515968,46.468,36,15,11,0.5,0
93834,211,515969,46.469,36,15,11,0.5,0
93835,211,515970,46.47,36,15,11,0.5,0
93836,211,515971,46.471,36,15,11,0.5,0
93837,211,515972,46.472,36,15,11,0.5,0
93838,211,515973,46.473,36,15,11,0.5,0
93839,211,515974,46.474,36,15,11,0.5,0
93840,211,515975,46.475,36,15,11,0.5,0
93841,211,515976,46.476,36,15,11,0.5,0
93842,211,515977,46.477,36,15,11,0.5,0
93843,211,515978,46.478,36,15,11,0.5,0
93844,211,515979,46.479,36,15,11,0.5,0
93845,211,515980,46.48,36,15,11,0.5,0
93846,211,515981,46.481,36,15,11,0.5,0
93847,211,515982,46.482,36,15,11,0.5,0
93848,211,515983,46.483,36,15,11,0.5,0
93849,211,515984,46.484,36,15,11,0.5,0
93850,211,515985,46.485,36,15,11,0.5,0
93851,211,515986,46.486,36,15,11,0.5,0
93852,211,515987,46.487,36,15,11,0.5,0
93853,211,515988,46.488,36,15,11,0.5,0
93854,211,515989,46.489,36,15,11,0.5,0
93855,211,515990,46.49,36,15,11,0.5,0
93856,211,515991,46.491,36,15,11,0.5,0
93857,211,515992,46.492,36,15,11,0.5,0
93858,211,515993,46.493,36,15,11,0.5,0
93859,211,515994,46.494,36,15,11,0.5,0
93860,211,515995,46.495,36,15,11,0.5,0
93861,211,515996,46.496,36,15,11,0.5,0
93862,211,515997,46.497,36,15,11,0.5,0
93863,211,515998,46.498,36,15,11,0.5,0
93864,211,515999,46.499,36,15,11,0.5,0
93865,211,516000,46.5,36,15,11,0.5,0
93866,211,516001,46.501,36,15,11,0.5,0
93867,211,516002,46.502,36,15,11,0.5,0
93868,211,516003,46.503,36,15,11,0.5,0
93869,211,516004,46.504,36,15,11,0.5,0
93870,211,516005,46.505,36,15,11,0.5,0
93871,211,516006,46.506,36,15,11,0.5,0
93872,211,516007,46.507,36,15,11,0.5,0
93873,211,516008,46.508,36,15,11,0.5,0
93874,211,516009,46.509,36,15,11,0.5,0
93875,211,516010,46.51,36,15,11,0.5,0
93876,211,516011,46.511,36,15,11,0.5,0
93877,211,516012,46.512,36,15,11,0.5,0
93878,211,516013,46.513,36,15,11,0.5,0
93879,211,516014,46.514,36,15,11,0.5,0
93880,211,516015,46.515,36,15,11,0.5,0
93881,211,516016,46.516,36,15,11,0.5,0
93882,211,516017,46.517,36,15,11,0.5,0
93883,211,516018,46.518,36,15,11,0.5,0
93884,211,516019,46.519,36,15,11,0.5,0
93885,211,516020,46.52,36,15,11,0.5,0
93886,211,516021,46.521,36,15,11,0.5,0
93887,211,516022,46.522,36,15,11,0.5,0
93888,211,516023,46.523,36,15,11,0.5,0
93889,211,516024,46.524,36,15,11,0.5,0
93890,211,516025,46.525,36,15,11,0.5,0
93891,211,516026,46.526,36,15,11,0.5,0
93892,211,516027,46.527,36,15,11,0.5,0
93893,211,516028,46.528,36,15,11,0.5,0
93894,211,516029,46.529,36,15,11,0.5,0
93895,211,516030,46.53,36,15,11,0.5,0
93896,211,516031,46.531,36,15,11,0.5,0
93897,211,516032,46.532,36,15,11,0.5,0
93898,211,516033,46.533,36,15,11,0.5,0
93899,211,516034,46.534,36,15,11,0.5,0
93900,211,516035,46.535,36,15,11,0.5,0
93901,211,516036,46.536,36,15,11,0.5,0
93902,211,516037,46.537,36,15,11,0.5,0
93903,211,516038,46.538,36,15,11,0.5,0
93904,211,516039,46.539,36,15,11,0.5,0
93905,211,516040,46.54,36,15,11,0.5,0
93906,211,516041,46.541,36,15,11,0.5,0
93907,211,516042,46.542,36,15,11,0.5,0
93908,211,516043,46.543,36,15,11,0.5,0
93909,211,516044,46.544,36,15,11,0.5,0
93910,211,516045,46.545,36,15,11,0.5,0
93911,211,516046,46.546,36,15,11,0.5,0
93912,211,516047,46.547,36,15,11,0.5,0
93913,211,516048,46.548,36,15,11,0.5,0
93914,211,516049,46.549,36,15,11,0.5,0
93915,211,516050,46.55,36,15,11,0.5,0
93916,211,516051,46.551,36,15,11,0.5,0
93917,211,516052,46.552,36,15,11,0.5,0
93918,211,516053,46.553,36,15,11,0.5,0
93919,211,516054,46.554,36,15,11,0.5,0
93920,211,516055,46.555,36,15,11,0.5,0
93921,211,516056,46.556,36,15,11,0.5,0
93922,211,516057,46.557,36,15,11,0.5,0
93923,211,516058,46.558,36,15,11,0.5,0
93924,211,516059,46.559,36,15,11,0.5,0
93925,211,516060,46.56,36,15,11,0.5,0
93926,211,516061,46.561,36,15,11,0.5,0
93927,211,516062,46.562,36,15,11,0.5,0
93928,211,516063,46.563,36,15,11,0.5,0
93929,211,516064,46.564,36,15,11,0.5,0
93930,211,516065,46.565,36,15,11,0.5,0
93931,211,516066,46.566,36,15,11,0.5,0
93932,211,516067,46.567,36,15,11,0.5,0
93933,211,516068,46.568,36,15,11,0.5,0
93934,211,516069,46.569,36,15,11,0.5,0
93935,211,516070,46.57,36,15,11,0.5,0
93936,211,516071,46.571,36,15,11,0.5,0
93937,211,516072,46.572,36,15,11,0.5,0
93938,211,516073,46.573,36,15,11,0.5,0
93939,211,516074,46.574,36,15,11,0.5,0
93940,211,516075,46.575,36,15,11,0.5,0
93941,211,516076,46.576,36,15,11,0.5,0
93942,211,516077,46.577,36,15,11,0.5,0
93943,211,516078,46.578,36,15,11,0.5,0
93944,211,516079,46.579,36,15,11,0.5,0
93945,211,516080,46.58,36,15,11,0.5,0
93946,211,516081,46.581,36,15,11,0.5,0
93947,211,516082,46.582,36,15,11,0.5,0
93948,211,516083,46.583,36,15,11,0.5,0
93949,211,516084,46.584,36,15,11,0.5,0
93950,211,516085,46.585,36,15,11,0.5,0
93951,211,516086,46.586,36,15,11,0.5,0
93952,211,516087,46.587,36,15,11,0.5,0
93953,211,516088,46.588,36,15,11,0.5,0
93954,211,516089,46.589,36,15,11,0.5,0
93955,211,516090,46.59,36,15,11,0.5,0
93956,211,516091,46.591,36,15,11,0.5,0
93957,211,516092,46.592,36,15,11,0.5,0
93958,211,516093,46.593,36,15,11,0.5,0
93959,211,516094,46.594,36,15,11,0.5,0
93960,211,516095,46.595,36,15,11,0.5,0
93961,211,516096,46.596,36,15,11,0.5,0
93962,211,516097,46.597,36,15,11,0.5,0
93963,211,516098,46.598,36,15,11,0.5,0
93964,211,516099,46.599,36,15,11,0.5,0
93965,211,516100,46.6,36,15,11,0.5,0
93966,211,516101,46.601,36,15,11,0.5,0
93967,211,516102,46.602,36,15,11,0.5,0
93968,211,516103,46.603,36,15,11,0.5,0
93969,211,516104,46.604,36,15,11,0.5,0
93970,211,516105,46.605,36,15,11,0.5,0
93971,211,516106,46.606,36,15,11,0.5,0
93972,211,516107,46.607,36,15,11,0.5,0
93973,211,516108,46.608,36,15,11,0.5,0
93974,211,516109,46.609,36,15,11,0.5,0
93975,211,516110,46.61,36,15,11,0.5,0
93976,211,516111,46.611,36,15,11,0.5,0
93977,211,516112,46.612,36,15,11,0.5,0
93978,211,516113,46.613,36,15,11,0.5,0
93979,211,516114,46.614,36,15,11,0.5,0
93980,211,516115,46.615,36,15,11,0.5,0
93981,211,516116,46.616,36,15,11,0.5,0
93982,211,516117,46.617,36,15,11,0.5,0
93983,211,516118,46.618,36,15,11,0.5,0
93984,211,516119,46.619,36,15,11,0.5,0
93985,211,516120,46.62,36,15,11,0.5,0
93986,211,516121,46.621,36,15,11,0.5,0
93987,211,516122,46.622,36,15,11,0.5,0
93988,211,516123,46.623,36,15,11,0.5,0
93989,211,516124,46.624,36,15,11,0.5,0
93990,211,516125,46.625,36,15,11,0.5,0
93991,211,516126,46.626,36,15,11,0.5,0
93992,211,516127,46.627,36,15,11,0.5,0
93993,211,516128,46.628,36,15,11,0.5,0
93994,211,516129,46.629,36,15,11,0.5,0
93995,211,516130,46.63,36,15,11,0.5,0
93996,211,516131,46.631,36,15,11,0.5,0
93997,211,516132,46.632,36,15,11,0.5,0
93998,211,516133,46.633,36,15,11,0.5,0
93999,211,516134,46.634,36,15,11,0.5,0
94000,211,516135,46.635,36,15,11,0.5,0
94001,211,516136,46.636,36,15,11,0.5,0
94002,211,516137,46.637,36,15,11,0.5,0
94003,211,516138,46.638,36,15,11,0.5,0
94004,211,516139,46.639,36,15,11,0.5,0
94005,211,516140,46.64,36,15,11,0.5,0
94006,211,516141,46.641,36,15,11,0.5,0
94007,211,516142,46.642,36,15,11,0.5,0
94008,211,516143,46.643,36,15,11,0.5,0
94009,211,516144,46.644,36,15,11,0.5,0
94010,211,516145,46.645,36,15,11,0.5,0
94011,211,516146,46.646,36,15,11,0.5,0
94012,211,516147,46.647,36,15,11,0.5,0
94013,211,516148,46.648,36,15,11,0.5,0
94014,211,516149,46.649,36,15,11,0.5,0
94015,211,516150,46.65,36,15,11,0.5,0
94016,211,516151,46.651,36,15,11,0.5,0
94017,211,516152,46.652,36,15,11,0.5,0
94018,211,516153,46.653,36,15,11,0.5,0
94019,211,516154,46.654,36,15,11,0.5,0
94020,211,516155,46.655,36,15,11,0.5,0
94021,211,516156,46.656,36,15,11,0.5,0
94022,211,516157,46.657,36,15,11,0.5,0
94023,211,516158,46.658,36,15,11,0.5,0
94024,211,516159,46.659,36,15,11,0.5,0
94025,211,516160,46.66,36,15,11,0.5,0
94026,211,516161,46.661,36,15,11,0.5,0
94027,211,516162,46.662,36,15,11,0.5,0
94028,211,516163,46.663,36,15,11,0.5,0
94029,211,516164,46.664,36,15,11,0.5,0
94030,211,516165,46.665,36,15,11,0.5,0
94031,211,516166,46.666,36,15,11,0.5,0
94032,211,516167,46.667,36,15,11,0.5,0
94033,211,516168,46.668,36,15,11,0.5,0
94034,211,516169,46.669,36,15,11,0.5,0
94035,211,516170,46.67,36,15,11,0.5,0
94036,211,516171,46.671,36,15,11,0.5,0
94037,211,516172,46.672,36,15,11,0.5,0
94038,211,516173,46.673,36,15,11,0.5,0
94039,211,516174,46.674,36,15,11,0.5,0
94040,211,516175,46.675,36,15,11,0.5,0
94041,211,516176,46.676,36,15,11,0.5,0
94042,211,516177,46.677,36,15,11,0.5,0
94043,211,516178,46.678,36,15,11,0.5,0
94044,211,516179,46.679,36,15,11,0.5,0
94045,211,516180,46.68,36,15,11,0.5,0
94046,211,516181,46.681,36,15,11,0.5,0
94047,211,516182,46.682,36,15,11,0.5,0
94048,211,516183,46.683,36,15,11,0.5,0
94049,211,516184,46.684,36,15,11,0.5,0
94050,211,516185,46.685,36,15,11,0.5,0
94051,211,516186,46.686,36,15,11,0.5,0
94052,211,516187,46.687,36,15,11,0.5,0
94053,211,516188,46.688,36,15,11,0.5,0
94054,211,516189,46.689,36,15,11,0.5,0
94055,211,516190,46.69,36,15,11,0.5,0
94056,211,516191,46.691,36,15,11,0.5,0
94057,211,516192,46.692,36,15,11,0.5,0
94058,211,516193,46.693,36,15,11,0.5,0
94059,211,516194,46.694,36,15,11,0.5,0
94060,211,516195,46.695,36,15,11,0.5,0
94061,211,516196,46.696,36,15,11,0.5,0
94062,211,516197,46.697,36,15,11,0.5,0
94063,211,516198,46.698,36,15,11,0.5,0
94064,211,516199,46.699,36,15,11,0.5,0
94065,211,516200,46.7,36,15,11,0.5,0
94066,211,516201,46.701,36,15,11,0.5,0
94067,211,516202,46.702,36,15,11,0.5,0
94068,211,516203,46.703,36,15,11,0.5,0
94069,211,516204,46.704,36,15,11,0.5,0
94070,211,516205,46.705,36,15,11,0.5,0
94071,211,516206,46.706,36,15,11,0.5,0
94072,211,516207,46.707,36,15,11,0.5,0
94073,211,516208,46.708,36,15,11,0.5,0
94074,211,516209,46.709,36,15,11,0.5,0
94075,211,516210,46.71,36,15,11,0.5,0
94076,211,516211,46.711,36,15,11,0.5,0
94077,211,516212,46.712,36,15,11,0.5,0
94078,211,516213,46.713,36,15,11,0.5,0
94079,211,516214,46.714,36,15,11,0.5,0
94080,211,516215,46.715,36,15,11,0.5,0
94081,211,516216,46.716,36,15,11,0.5,0
94082,211,516217,46.717,36,15,11,0.5,0
94083,211,516218,46.718,36,15,11,0.5,0
94084,211,516219,46.719,36,15,11,0.5,0
94085,211,516220,46.72,36,15,11,0.5,0
94086,211,516221,46.721,36,15,11,0.5,0
94087,211,516222,46.722,36,15,11,0.5,0
94088,211,516223,46.723,36,15,11,0.5,0
94089,211,516224,46.724,36,15,11,0.5,0
94090,211,516225,46.725,36,15,11,0.5,0
94091,211,516226,46.726,36,15,11,0.5,0
94092,211,516227,46.727,36,15,11,0.5,0
94093,211,516228,46.728,36,15,11,0.5,0
94094,211,516229,46.729,36,15,11,0.5,0
94095,211,516230,46.73,36,15,11,0.5,0
94096,211,516231,46.731,36,15,11,0.5,0
94097,211,516232,46.732,36,15,11,0.5,0
94098,211,516233,46.733,36,15,11,0.5,0
94099,211,516234,46.734,36,15,11,0.5,0
94100,211,516235,46.735,36,15,11,0.5,0
94101,211,516236,46.736,36,15,11,0.5,0
94102,211,516237,46.737,36,15,11,0.5,0
94103,211,516238,46.738,36,15,11,0.5,0
94104,211,516239,46.739,36,15,11,0.5,0
94105,211,516240,46.74,36,15,11,0.5,0
94106,211,516241,46.741,36,15,11,0.5,0
94107,211,516242,46.742,36,15,11,0.5,0
94108,211,516243,46.743,36,15,11,0.5,0
94109,211,516244,46.744,36,15,11,0.5,0
94110,211,516245,46.745,36,15,11,0.5,0
94111,211,516246,46.746,36,15,11,0.5,0
94112,211,516247,46.747,36,15,11,0.5,0
94113,211,516248,46.748,36,15,11,0.5,0
94114,211,516249,46.749,36,15,11,0.5,0
94115,211,516250,46.75,36,15,11,0.5,0
94116,211,516251,46.751,36,15,11,0.5,0
94117,211,516252,46.752,36,15,11,0.5,0
94118,211,516253,46.753,36,15,11,0.5,0
94119,211,516254,46.754,36,15,11,0.5,0
94120,211,516255,46.755,36,15,11,0.5,0
94121,211,516256,46.756,36,15,11,0.5,0
94122,211,516257,46.757,36,15,11,0.5,0
94123,211,516258,46.758,36,15,11,0.5,0
94124,211,516259,46.759,36,15,11,0.5,0
94125,211,516260,46.76,36,15,11,0.5,0
94126,211,516261,46.761,36,15,11,0.5,0
94127,211,516262,46.762,36,15,11,0.5,0
94128,211,516263,46.763,36,15,11,0.5,0
94129,211,516264,46.764,36,15,11,0.5,0
94130,211,516265,46.765,36,15,11,0.5,0
94131,211,516266,46.766,36,15,11,0.5,0
94132,211,516267,46.767,36,15,11,0.5,0
94133,211,516268,46.768,36,15,11,0.5,0
94134,211,516269,46.769,36,15,11,0.5,0
94135,211,516270,46.77,36,15,11,0.5,0
94136,211,516271,46.771,36,15,11,0.5,0
94137,211,516272,46.772,36,15,11,0.5,0
94138,211,516273,46.773,36,15,11,0.5,0
94139,211,516274,46.774,36,15,11,0.5,0
94140,211,516275,46.775,36,15,11,0.5,0
94141,211,516276,46.776,36,15,11,0.5,0
94142,211,516277,46.777,36,15,11,0.5,0
94143,211,516278,46.778,36,15,11,0.5,0
94144,211,516279,46.779,36,15,11,0.5,0
94145,211,516280,46.78,36,15,11,0.5,0
94146,211,516281,46.781,36,15,11,0.5,0
94147,211,516282,46.782,36,15,11,0.5,0
94148,211,516283,46.783,36,15,11,0.5,0
94149,211,516284,46.784,36,15,11,0.5,0
94150,211,516285,46.785,36,15,11,0.5,0
94151,211,516286,46.786,36,15,11,0.5,0
94152,211,516287,46.787,36,15,11,0.5,0
94153,211,516288,46.788,36,15,11,0.5,0
94154,211,516289,46.789,36,15,11,0.5,0
94155,211,516290,46.79,36,15,11,0.5,0
94156,211,516291,46.791,36,15,11,0.5,0
94157,211,516292,46.792,36,15,11,0.5,0
94158,211,516293,46.793,36,15,11,0.5,0
94159,211,516294,46.794,36,15,11,0.5,0
94160,211,516295,46.795,36,15,11,0.5,0
94161,211,516296,46.796,36,15,11,0.5,0
94162,211,516297,46.797,36,15,11,0.5,0
94163,211,516298,46.798,36,15,11,0.5,0
94164,211,516299,46.799,36,15,11,0.5,0
94165,211,516300,46.8,36,15,11,0.5,0
94166,211,516301,46.801,36,15,11,0.5,0
94167,211,516302,46.802,36,15,11,0.5,0
94168,211,516303,46.803,36,15,11,0.5,0
94169,211,516304,46.804,36,15,11,0.5,0
94170,211,516305,46.805,36,15,11,0.5,0
94171,211,516306,46.806,36,15,11,0.5,0
94172,211,516307,46.807,36,15,11,0.5,0
94173,211,516308,46.808,36,15,11,0.5,0
94174,211,516309,46.809,36,15,11,0.5,0
94175,211,516310,46.81,36,15,11,0.5,0
94176,211,516311,46.811,36,15,11,0.5,0
94177,211,516312,46.812,36,15,11,0.5,0
94178,211,516313,46.813,36,15,11,0.5,0
94179,211,516314,46.814,36,15,11,0.5,0
94180,211,516315,46.815,36,15,11,0.5,0
94181,211,516316,46.816,36,15,11,0.5,0
94182,211,516317,46.817,36,15,11,0.5,0
94183,211,516318,46.818,36,15,11,0.5,0
94184,211,516319,46.819,36,15,11,0.5,0
94185,211,516320,46.82,36,15,11,0.5,0
94186,211,516321,46.821,36,15,11,0.5,0
94187,211,516322,46.822,36,15,11,0.5,0
94188,211,516323,46.823,36,15,11,0.5,0
94189,211,516324,46.824,36,15,11,0.5,0
94190,211,516325,46.825,36,15,11,0.5,0
94191,211,516326,46.826,36,15,11,0.5,0
94192,211,516327,46.827,36,15,11,0.5,0
94193,211,516328,46.828,36,15,11,0.5,0
94194,211,516329,46.829,36,15,11,0.5,0
94195,211,516330,46.83,36,15,11,0.5,0
94196,211,516331,46.831,36,15,11,0.5,0
94197,211,516332,46.832,36,15,11,0.5,0
94198,211,516333,46.833,36,15,11,0.5,0
94199,211,516334,46.834,36,15,11,0.5,0
94200,211,516335,46.835,36,15,11,0.5,0
94201,211,516336,46.836,36,15,11,0.5,0
94202,211,516337,46.837,36,15,11,0.5,0
94203,211,516338,46.838,36,15,11,0.5,0
94204,211,516339,46.839,36,15,11,0.5,0
94205,211,516340,46.84,36,15,11,0.5,0
94206,211,516341,46.841,36,15,11,0.5,0
94207,211,516342,46.842,36,15,11,0.5,0
94208,211,516343,46.843,36,15,11,0.5,0
94209,211,516344,46.844,36,15,11,0.5,0
94210,211,516345,46.845,36,15,11,0.5,0
94211,211,516346,46.846,36,15,11,0.5,0
94212,211,516347,46.847,36,15,11,0.5,0
94213,211,516348,46.848,36,15,11,0.5,0
94214,211,516349,46.849,36,15,11,0.5,0
